StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q42,Q45,Q3,Q37,Q38,Q25#1_3,Q25#1_33,Q25#1_37,Q25#1_6,Q25#1_7,Q25#1_2,Q25#2_3,Q25#2_33,Q25#2_37,Q25#2_6,Q25#2_7,Q25#2_2,Q25#3_3,Q25#3_33,Q25#3_37,Q25#3_6,Q25#3_7,Q25#3_2,Q25#4_3,Q25#4_33,Q25#4_37,Q25#4_6,Q25#4_7,Q25#4_2,Q25#5_3,Q25#5_33,Q25#5_37,Q25#5_6,Q25#5_7,Q25#5_2,Q34#1_3,Q34#1_33,Q34#1_37,Q34#1_6,Q34#1_7,Q34#1_2,Q36,Q36_3_TEXT,Q30,Q31,Q39,Q48,Q49,Q50,Q51,Q53,Q55,Q17,Q18,Q9,Q32,Q47,Q31,Q33,Q48,Q34,Q35,Q49,Q19,Q20,Q37,Q38,Q39,Q40,Q44,Q41,Q56,Q58,Q57,Q42,Q43,Q43,MTurkCode
2017-11-17 15:06:44,2017-11-17 15:10:10,IP Address,98.255.239.86,100,205,True,2017-11-17 15:10:10,R_1pQgRxvQcytIISG,,,,,37.411499023438,-120.50389862061,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer",Window Air Conditioner,,,4-6 years,,,,,,No,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,,,Rent,,Yes,2010,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,7-10 years,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Male,White,"<$20,000",Bachelor's degree or higher,2,No,,,93610,none,A2LMQ4497NMK3S,842786
2017-11-17 15:09:23,2017-11-17 15:11:19,IP Address,68.121.255.154,100,115,True,2017-11-17 15:11:19,R_12FO4g8qc1oMg0L,,,,,33.763305664062,-117.79420471191,anonymous,EN,"Window Air Conditioner,Refrigerator","Window Air Conditioner,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,,Rent,,Yes,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Female,White,"$21,000-$80,000",Some college,2,Yes,2011,1,90630,,A2F79GFUWU5O96,74109614
2017-11-17 15:09:49,2017-11-17 15:13:29,IP Address,71.202.48.78,100,219,True,2017-11-17 15:13:30,R_1jfBDGI1UvjGvXP,,,,,38.232894897461,-122.12509918213,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2016,Mostly older (more than 5 years),Yes,1-3 years,No,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,31-40 years old,Female,Hispanic or Latino,"$21,000-$80,000",Some college,3,Yes,2017,2,93454,"I will look into the assistance programs, thank you.",A1SZ9P1ZBKYJRM,71835664
2017-11-17 15:08:16,2017-11-17 15:14:17,IP Address,71.83.217.96,100,360,True,2017-11-17 15:14:18,R_2wL8zAIJ3M92U4a,,,,,33.970901489258,-118.01940155029,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),Yes,1-3 years,Yes,Don't remember,Yes,During house renovation we installed solar panels.,Southern California Edison (SCE),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Male,Hispanic or Latino,Prefer not to answer,Bachelor's degree or higher,Prefer not to answer,No,,,90603,,A24F8I6UITZ2OE,6141521
2017-11-17 15:10:46,2017-11-17 15:15:03,IP Address,45.49.240.55,100,256,True,2017-11-17 15:15:03,R_27Uz4wFHMbNVztr,,,,,34.086303710938,-118.48960113525,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,Other,parents,21-30 years old,Female,Asian,Prefer not to answer,Bachelor's degree or higher,1,Yes,2011,3,90025,no,A2592UTCHSDXAY,82712452
2017-11-17 15:12:37,2017-11-17 15:15:07,IP Address,174.87.10.221,100,149,True,2017-11-17 15:15:07,R_R53bQ5DrApiFIXv,,,,,35.150894165039,-117.92150115967,anonymous,EN,"Water Heater,Refrigerator","Window Air Conditioner,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2016,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,Other,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Female,Hispanic or Latino,"$21,000-$80,000",Bachelor's degree or higher,4,Yes,2015,3,93535,,AX9F74K2MF07B,11280863
2017-11-17 15:12:22,2017-11-17 15:18:01,IP Address,47.137.72.151,100,338,True,2017-11-17 15:18:01,R_ePRjWtDKaUCDcel,,,,,34.536102294922,-117.29119873047,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,61-70 years old,Male,White,"$21,000-$80,000",High school graduate or GED,2,No,,,93523,Nope,A2YB684AX4TXD6,53065834
2017-11-17 15:16:54,2017-11-17 15:18:44,IP Address,97.93.114.51,100,110,True,2017-11-17 15:18:44,R_2YSwOBQGwVWdnl7,,,,,34.197296142578,-118.24940490723,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,,,4-6 years,4-6 years,,,,,No,No,,,,,Don't remember,Don't remember,,,,,Don't remember,Don't remember,,,,,Yes,Yes,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,White,"$21,000-$80,000",Some college,3,No,,,90026,no,ARINWGMI5LZA8,10895616
2017-11-17 15:17:15,2017-11-17 15:20:10,IP Address,108.184.177.101,100,174,True,2017-11-17 15:20:10,R_6lFYSk4dNK9LDnb,,,,,34.122299194336,-117.71429443359,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2011,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Male,Asian,"$81,000-$160,000",Bachelor's degree or higher,1,No,,,91711,,A2ZKTLWQ56QI4O,45158608
2017-11-17 15:19:53,2017-11-17 15:22:50,IP Address,107.77.228.40,100,177,True,2017-11-17 15:22:50,R_1rdeDU3H17EHTDX,,,,,34.054397583008,-118.2440032959,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater",,,,4-6 years,4-6 years,1-3 years,,,,No,No,No,,,,Don't remember,Don't remember,Don't remember,,,,0-30 days,0-30 days,Don't remember,,,,Yes,Yes,Yes,,,,,,,,,Own,,Yes,2017,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,Southern California Edison (SCE),,,,,Energy Savings Assistance Program,,,,,,You,,41-50 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,3,Yes,2012,3,92821,,A1JN13098RIE78,28414622
2017-11-17 15:18:50,2017-11-17 15:23:26,IP Address,68.6.161.91,100,276,True,2017-11-17 15:23:27,R_ekXRUFy9EUWkQRH,,,,,32.569396972656,-117.01580047607,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Prefer not to answer,,Mostly newer (5 years old or less),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,You,,21-30 years old,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,,,91910,,A1FTGHYEU1T71Y,86035006
2017-11-17 15:19:15,2017-11-17 15:24:23,IP Address,99.116.17.237,100,308,True,2017-11-17 15:24:24,R_2E7cUP4pfR9xklA,,,,,37.537200927734,-120.84870147705,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer",Window Air Conditioner,,,1-3 years,,,,,,No,,,,,,$50 or less,,,,,,31-60 days,,,,,,Yes,,,,,,,,,,,,Rent,,Yes,2012,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,1-2 years,,,,,,,You,,31-40 years old,Male,Hispanic or Latino,"<$20,000",High school graduate or GED,1,No,,,95382,Thank you for letting me complete the task.,A3NMU6AVMQ0QDB,14009863
2017-11-17 15:20:37,2017-11-17 15:24:30,IP Address,70.36.207.248,100,233,True,2017-11-17 15:24:31,R_szC1pBjuZfbumfT,,,,,37.94189453125,-122.31370544434,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,51-60 years old,Female,White,"$81,000-$160,000",Some college,More than 4,No,,,94804,I will make sure to discuss possible programs available through PG&E with the person who pays that bill.,A2OFWHV8IP7HK,97177525
2017-11-17 15:21:32,2017-11-17 15:25:42,IP Address,204.100.220.2,100,249,True,2017-11-17 15:25:42,R_3Jt67dzxgvnuYpg,,,,,33.968002319336,-117.31939697266,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2013,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Male,Hispanic or Latino,">$160,000",Bachelor's degree or higher,4,Yes,2013,3,92399,No,AA1QGXSN3QSSU,13752756
2017-11-17 15:22:11,2017-11-17 15:26:06,IP Address,108.76.187.238,100,234,True,2017-11-17 15:26:06,R_2xA8jKfVfoWbuu3,,,,,39.715805053711,-121.81469726562,anonymous,EN,"Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,1-2 years,,,,,,,You,,51-60 years old,Female,"White,Black or African American","<$20,000",Some college,1,No,,,95926,,A3D5SBEU2N26ZV,86642580
2017-11-17 15:22:44,2017-11-17 15:27:24,IP Address,23.117.234.97,100,280,True,2017-11-17 15:27:25,R_1rlAeS8JWLp0Zjy,,,,,36.8251953125,-119.70289611816,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,Yes,,,,,,$101-300,,,,,,0-30 days,,,,,,Yes,,,,,,Sold it,Own,,Yes,2013,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,4,Yes,2013,3,93611,No,A1QJIF24I2GEVA,62416737
2017-11-17 15:25:24,2017-11-17 15:29:17,IP Address,108.184.171.98,100,233,True,2017-11-17 15:29:18,R_1r7IqcsqHniA3uE,,,,,34.122299194336,-117.71429443359,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,Yes,I didn't think of it at the time - I was more concerned with replacing the appliances in question.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2014,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,Energy Savings Assistance Program,,,,,,You,,41-50 years old,Male,White,"$21,000-$80,000",Some college,4,No,,,91768,"Thank you for letting me participate. ",A3OV174HQJIJK8,54161660
2017-11-17 15:28:45,2017-11-17 15:31:00,IP Address,104.32.167.44,100,134,True,2017-11-17 15:31:00,R_2sR401rjC9uld3V,,,,,34.026596069336,-118.28309631348,anonymous,EN,"Clothes Washer,Water Heater,Refrigerator","Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,,No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,Landlord,,21-30 years old,Male,Hispanic or Latino,"$21,000-$80,000",Bachelor's degree or higher,3,No,,,90037,,A12VTWW4OTUZKH,52536128
2017-11-17 15:31:30,2017-11-17 15:34:05,IP Address,98.166.45.49,100,155,True,2017-11-17 15:34:09,R_2vidUnRuSNvbVK5,,,,,37.152603149414,-76.545997619629,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,You,,31-40 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,4,Yes,2009,3,92123,,A1N5JM0X5SONDD,41123384
2017-11-17 15:33:13,2017-11-17 15:35:11,IP Address,104.33.65.133,100,118,True,2017-11-17 15:35:18,R_2czkqj5rlFTo2ef,,,,,34.125,-118.04959869385,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,Other,Parents,21-30 years old,Female,Asian,">$160,000",Bachelor's degree or higher,4,No,,,91007,No.,A34VLM2UC0JY11,77192451
2017-11-17 15:33:16,2017-11-17 15:37:02,IP Address,107.77.231.213,100,225,True,2017-11-17 15:37:02,R_2y8VuaRE7iwl7z2,,,,,33.888595581055,-117.81309509277,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2014,,No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,21-30 years old,Male,White,"$81,000-$160,000",Bachelor's degree or higher,4,Yes,2017,3,91355,I’m definitely going to look into these energy savings options...,A39UR361EVSOSS,35522399
2017-11-17 15:35:07,2017-11-17 15:37:11,IP Address,73.170.137.7,100,123,True,2017-11-17 15:37:11,R_2Cm4jKGutOEmsMt,,,,,37.931900024414,-121.69580078125,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2014,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,31-40 years old,Female,Hispanic or Latino,"$21,000-$80,000",Some college,More than 4,No,,,94531,,ADX29HHAEL05W,30474874
2017-11-17 15:32:27,2017-11-17 15:38:52,IP Address,98.255.239.114,100,384,True,2017-11-17 15:38:53,R_3oQLjYU3jiQ0ZjT,,,,,37.411499023438,-120.50389862061,anonymous,EN,"Water Heater,Refrigerator",Refrigerator,Refrigerator,,,,,,,,Don't remember,,,,,,No,,,,,,Don't remember,,,,,,Don't remember,,,,,,No,,,,,,,Rent,,Yes,2013,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,5-6 years,,,,,,,You,,61-70 years old,Female,White,"<$20,000",Some college,1,No,,,95301,thanks for allowing me to participate in this survey,A35Y0D1FRTFENG,59826819
2017-11-17 15:36:01,2017-11-17 15:38:57,IP Address,76.169.64.116,100,176,True,2017-11-17 15:38:58,R_3LYdSxZA4QHCQSx,,,,,33.875503540039,-117.99349975586,anonymous,EN,"Window Air Conditioner,Refrigerator",Refrigerator,Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,More than $300,,,,,,0-30 days,,,,,,Yes,,,,,,,Rent,,Yes,2011,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,21-30 years old,Female,Hispanic or Latino,"<$20,000",Some college,2,Yes,2011,3,90620,,A3MB8OUHKC3DDT,18033086
2017-11-17 15:40:50,2017-11-17 15:44:26,IP Address,172.14.33.236,100,216,True,2017-11-17 15:44:27,R_3D6eMCLlXCD9gec,,,,,38.005096435547,-121.83869934082,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,Yes,"No. If I think I am eligable for a rebate I will apply for it. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,SmartRate,,,,,,,,,You,,31-40 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,4,No,,,00000,,A2C84QVRK3KG57,41826672
2017-11-17 15:41:54,2017-11-17 15:46:35,IP Address,76.176.171.107,100,280,True,2017-11-17 15:46:35,R_2usvXBFHFX9RYFx,,,,,33.398895263672,-117.29570007324,anonymous,EN,"Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator","Window Air Conditioner,Refrigerator",,,1-3 years,,,,,Less than 1 year,No,,,,,No,$51-100,,,,,$101-300,0-30 days,,,,,0-30 days,Yes,,,,,No,,,,,,,Rent,,Yes,2013,Mostly newer (5 years old or less),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,Energy Savings Assistance Program,,,"Spouse, domestic partner, or roommate",,41-50 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,More than 4,,,,92028,No,Ap3lrmkkr2lnk,11327284
2017-11-17 15:46:38,2017-11-17 15:48:27,IP Address,207.8.124.98,100,108,True,2017-11-17 15:48:27,R_22LkuH1vd8ePDvg,,,,,33.972793579102,-118.35269927979,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,,No,,,,,,Southern California Edison (SCE),,,,,Energy Savings Assistance Program,,,,,,You,,21-30 years old,Male,Asian,"$21,000-$80,000",Some college,4,No,,,92801,No,A1VKGIXGDSUZHW,33099457
2017-11-17 15:20:08,2017-11-17 15:51:40,IP Address,99.0.0.186,100,1892,True,2017-11-17 15:51:41,R_3I0EdIaypJzowAo,,,,,38.672897338867,-121.14880371094,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Clothes Washer,,,,,1-3 years,,,,,,Yes,,,,,,Don't remember,,,,,,0-30 days,,,,,,Yes,,,,,,Sold it,,,,Rent,,No,,Mostly newer (5 years old or less),No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,You,,31-40 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,3,No,,,95630,,A3RJOM9IU6QKTD,57194113
2017-11-17 15:50:21,2017-11-17 15:52:32,IP Address,24.205.47.217,100,131,True,2017-11-17 15:52:32,R_21Huel8iPlqzMN1,,,,,34.204696655273,-118.30239868164,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Refrigerator",Window Air Conditioner,,,Less than 1 year,,,,,,No,,,,,,$51-100,,,,,,31-60 days,,,,,,Yes,,,,,,,,,,,,Rent,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,Energy Savings Assistance Program,,,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,2,No,,,91210,,A2MM10557W7PLD,44514097
2017-11-17 15:56:22,2017-11-17 15:58:46,IP Address,67.182.20.151,100,144,True,2017-11-17 15:58:46,R_1OB0lfwKE6MbpM8,,,,,38.537002563477,-121.66310119629,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2014,,No,,,,,,Pacific Gas and Electric Company (PG&E),,Other,None,,,,,,,,You,,31-40 years old,Female,White,"<$20,000",Bachelor's degree or higher,1,Yes,2014,4,95618,,A3WD3X7HWCOOO,98027783
2017-11-17 15:53:11,2017-11-17 16:00:15,IP Address,72.192.184.198,100,424,True,2017-11-17 16:00:15,R_2dgbTeLkrtkNsBy,,,,,33.200393676758,-117.29069519043,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,Energy Savings Assistance Program,,,,,,,,,You,,21-30 years old,Female,White,"$21,000-$80,000",Some college,3,Yes,2008,2,92058,No,A3B83EYL56VLUO,68072208
2017-11-17 15:59:06,2017-11-17 16:06:29,IP Address,107.193.28.31,100,443,True,2017-11-17 16:06:29,R_2t42XGdcBsXyvLh,,,,,34.234603881836,-118.51930236816,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,Yes,Didn't think we needed it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,Other,My parents,21-30 years old,Female,Black or African American,"$81,000-$160,000",Bachelor's degree or higher,4,No,,,91324,,A10265512LU36QW8GVRUT,51689276
2017-11-17 16:02:34,2017-11-17 16:07:40,IP Address,173.239.197.82,100,305,True,2017-11-17 16:07:40,R_20SPyF9maeXGDsC,,,,,40.498092651367,-74.319396972656,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Refrigerator",Clothes Dryer,,,,Less than 1 year,,,,,,No,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,,Rent,,Yes,2015,Mostly older (more than 5 years),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,1,Yes,2011,3,91505,,A2L22HZ50T83UK,30793236
